datetime,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2011-12-01 04:00:00,4.0,35.0,,35.0,10.8,76.0,1010.0,15.0,NE,24.1,0.0,0.0,35.0
2011-12-01 05:00:00,4.0,28.0,,28.0,10.6,77.0,1009.8,14.6,NE,31.1,0.0,0.0,28.0
2011-12-01 06:00:00,4.0,23.0,,23.0,10.0,77.0,1010.5,14.0,NW,5.4,0.0,0.0,23.0
2011-12-01 07:00:00,4.0,20.0,,20.0,9.6,77.0,1011.6,13.5,NE,4.9,0.0,0.0,20.0
2011-12-01 08:00:00,4.0,22.0,,22.0,9.2,74.0,1012.6,13.7,NE,12.4,0.0,0.0,22.0
2011-12-01 09:00:00,4.0,22.0,,22.0,9.0,69.0,1013.2,14.6,NE,20.8,0.0,0.0,22.0
2011-12-01 10:00:00,4.0,21.0,,21.0,8.6,65.0,1013.3,15.1,NE,30.1,0.0,0.0,21.0
2011-12-01 11:00:00,4.0,22.0,,22.0,8.9,61.0,1013.1,16.4,NW,6.8,0.0,0.0,22.0
2011-12-01 12:00:00,4.0,31.0,,31.0,8.8,59.0,1012.2,16.8,NE,8.2,0.0,0.0,31.0
2011-12-01 13:00:00,4.0,29.0,,29.0,8.2,59.0,1011.2,16.2,NW,7.9,0.0,0.0,29.0
2011-12-01 14:00:00,4.0,20.0,,20.0,8.3,55.0,1010.2,17.4,NE,8.5,0.0,0.0,20.0
2011-12-01 15:00:00,4.0,22.0,,22.0,7.8,56.0,1010.0,16.6,NE,15.4,0.0,0.0,22.0
2011-12-01 16:00:00,4.0,34.0,,34.0,7.2,56.0,1010.1,16.0,NE,22.1,0.0,0.0,34.0
2011-12-01 17:00:00,4.0,21.0,,21.0,6.8,61.0,1010.9,14.2,NE,28.3,0.0,0.0,21.0
2011-12-01 18:00:00,4.0,18.0,,18.0,5.8,65.0,1012.1,12.2,NE,35.3,0.0,0.0,18.0
2011-12-01 19:00:00,4.0,23.0,,23.0,5.7,68.0,1013.1,11.4,NE,39.2,0.0,0.0,23.0
2011-12-01 20:00:00,4.0,27.0,,27.0,5.8,70.0,1013.9,11.1,NE,45.4,0.0,0.0,27.0
2011-12-01 21:00:00,4.0,26.0,,26.0,5.7,71.0,1014.2,10.7,NE,50.9,0.0,0.0,26.0
2011-12-01 22:00:00,4.0,22.0,,22.0,5.3,70.0,1013.7,10.5,NE,58.5,0.0,0.0,22.0
2011-12-01 23:00:00,4.0,20.0,,20.0,5.1,70.0,1014.6,10.3,NW,4.4,0.0,0.0,20.0
2011-12-02 00:00:00,4.0,18.0,,18.0,5.0,70.0,1014.2,10.2,NE,5.7,0.0,0.0,18.0
2011-12-02 01:00:00,4.0,13.0,,13.0,4.6,69.0,1013.9,10.0,NE,12.7,0.0,0.0,13.0
2011-12-02 02:00:00,4.0,17.0,,17.0,4.7,70.0,1012.8,9.9,NE,18.2,0.0,0.0,17.0
2011-12-02 03:00:00,4.0,26.0,,26.0,4.6,70.0,1012.2,9.8,NE,22.9,0.0,0.0,26.0
2011-12-02 04:00:00,4.0,16.0,,16.0,5.4,78.0,1011.7,9.0,NE,28.9,0.1,0.1,16.0
2011-12-02 05:00:00,4.0,19.0,,19.0,5.7,83.0,1012.2,8.4,NE,35.1,0.0,0.0,19.0
2011-12-02 06:00:00,4.0,17.0,,17.0,5.5,82.0,1011.9,8.4,NE,39.4,0.0,0.0,17.0
2011-12-02 07:00:00,4.0,9.0,,9.0,5.5,82.0,1012.0,8.4,NE,43.7,0.0,0.0,9.0
2011-12-02 08:00:00,4.0,16.0,,16.0,5.2,79.0,1012.8,8.6,NE,47.7,0.0,0.0,16.0
2011-12-02 09:00:00,4.0,16.0,,16.0,5.4,71.0,1012.9,10.4,NE,55.3,0.0,0.0,16.0
2011-12-02 10:00:00,4.0,19.0,,19.0,6.0,65.0,1012.9,12.4,NE,61.8,0.0,0.0,19.0
2011-12-02 11:00:00,4.0,19.0,,19.0,6.1,60.0,1012.1,13.7,NW,6.4,0.0,0.0,19.0
2011-12-02 12:00:00,4.0,22.0,,22.0,5.7,58.0,1011.1,13.8,NE,7.6,0.0,0.0,22.0
2011-12-02 13:00:00,4.0,27.0,,27.0,5.9,55.0,1009.9,14.9,NW,5.5,0.0,0.0,27.0
2011-12-02 14:00:00,4.0,30.0,,30.0,6.1,54.0,1008.8,15.3,NW,12.3,0.0,0.0,30.0
2011-12-02 15:00:00,4.0,28.0,,28.0,5.9,53.0,1008.5,15.4,NE,7.5,0.0,0.0,28.0
2011-12-02 16:00:00,4.0,23.0,,23.0,5.7,55.0,1008.5,14.6,NW,3.7,0.0,0.0,23.0
2011-12-02 17:00:00,4.0,22.0,,22.0,5.1,57.0,1008.7,13.4,NE,6.1,0.0,0.0,22.0
2011-12-02 18:00:00,4.0,17.0,,17.0,5.3,66.0,1009.1,11.4,NE,9.6,0.0,0.0,17.0
2011-12-02 19:00:00,4.0,30.0,,30.0,5.1,69.0,1009.5,10.5,NE,15.4,0.0,0.0,30.0
2011-12-02 20:00:00,4.0,30.0,,30.0,5.1,75.0,1010.3,9.3,NE,17.4,0.0,0.0,30.0
2011-12-02 21:00:00,4.0,24.0,,24.0,5.2,80.0,1010.5,8.4,NW,2.1,0.0,0.0,24.0
2011-12-02 22:00:00,4.0,24.0,,24.0,5.2,86.0,1011.0,7.4,NE,3.4,0.0,0.0,24.0
2011-12-02 23:00:00,4.0,24.0,,24.0,5.4,87.0,1011.2,7.4,NW,2.4,0.0,0.0,24.0
2011-12-03 00:00:00,4.0,19.0,,19.0,4.3,82.0,1011.2,7.2,NE,3.5,0.0,0.0,19.0
2011-12-03 01:00:00,4.0,19.0,,19.0,2.8,73.0,1010.8,7.3,NE,9.0,0.0,0.0,19.0
2011-12-03 02:00:00,4.0,23.0,,23.0,2.6,76.0,1010.8,6.5,NE,11.7,0.0,0.0,23.0
2011-12-03 03:00:00,4.0,19.0,,19.0,3.2,84.0,1010.6,5.7,NE,14.2,0.0,0.0,19.0
2011-12-03 04:00:00,4.0,17.0,,17.0,2.5,81.0,1010.3,5.5,NE,18.1,0.0,0.0,17.0
2011-12-03 05:00:00,4.0,32.0,,32.0,2.6,86.0,1011.2,4.7,NW,1.1,0.0,0.0,32.0
2011-12-03 06:00:00,4.0,30.0,,30.0,2.4,90.0,1011.8,3.9,NW,2.0,0.0,0.0,30.0
2011-12-03 07:00:00,4.0,32.0,,32.0,2.7,91.0,1012.6,4.0,NW,3.3,0.0,0.0,32.0
2011-12-03 08:00:00,4.0,32.0,,32.0,3.0,79.0,1012.8,6.4,NE,1.2,0.0,0.0,32.0
2011-12-03 09:00:00,4.0,32.0,,32.0,2.9,62.0,1013.5,9.8,NE,4.1,0.0,0.0,32.0
2011-12-03 10:00:00,4.0,39.0,,39.0,3.2,54.0,1013.0,12.2,NW,2.9,0.0,0.0,39.0
2011-12-03 11:00:00,4.0,39.0,,39.0,2.7,46.0,1011.9,14.1,NE,3.2,0.0,0.0,39.0
2011-12-03 12:00:00,4.0,30.0,,30.0,2.5,40.0,1010.5,16.1,NE,6.8,0.0,0.0,30.0
2011-12-03 13:00:00,4.0,32.0,,32.0,2.1,36.0,1008.7,17.3,NE,12.3,0.0,0.0,32.0
2011-12-03 14:00:00,4.0,28.0,,28.0,3.1,34.0,1007.3,19.3,NE,17.5,0.0,0.0,28.0
2011-12-03 15:00:00,4.0,33.0,,33.0,2.1,31.0,1007.2,19.7,NE,21.6,0.0,0.0,33.0
2011-12-03 16:00:00,4.0,25.0,,25.0,2.2,32.0,1007.3,19.3,NE,22.8,0.0,0.0,25.0
2011-12-03 17:00:00,4.0,36.0,,36.0,4.2,38.0,1007.7,18.8,NW,1.5,0.0,0.0,36.0
2011-12-03 18:00:00,4.0,42.0,,42.0,6.9,62.0,1008.8,14.1,NW,2.8,0.0,0.0,42.0
2011-12-03 19:00:00,4.0,70.0,,70.0,7.6,79.0,1009.7,11.1,NW,5.0,0.0,0.0,70.0
2011-12-03 20:00:00,4.0,65.0,,65.0,7.4,85.0,1010.5,9.8,NE,2.7,0.0,0.0,65.0
2011-12-03 21:00:00,4.0,66.0,,66.0,6.9,84.0,1010.8,9.5,NW,0.9,0.0,0.0,66.0
2011-12-03 22:00:00,4.0,64.0,,64.0,6.5,85.0,1011.5,8.9,NW,2.5,0.0,0.0,64.0
2011-12-03 23:00:00,4.0,88.0,,88.0,6.6,89.0,1012.0,8.3,NW,4.1,0.0,0.0,88.0
2011-12-04 00:00:00,4.0,92.0,,92.0,5.6,86.0,1012.3,7.8,NW,6.3,0.0,0.0,92.0
2011-12-04 01:00:00,4.0,92.0,,92.0,5.8,92.0,1012.6,7.0,NE,2.2,0.0,0.0,92.0
2011-12-04 02:00:00,4.0,51.0,,51.0,6.0,93.0,1012.7,7.1,NW,2.7,0.0,0.0,51.0
2011-12-04 03:00:00,4.0,51.0,,51.0,5.6,84.0,1012.8,8.1,NW,5.7,0.0,0.0,51.0
2011-12-04 04:00:00,4.0,36.0,,36.0,4.4,76.0,1012.7,8.4,NW,8.7,0.0,0.0,36.0
2011-12-04 05:00:00,4.0,36.0,,36.0,4.1,73.0,1012.7,8.7,NE,1.6,0.0,0.0,36.0
2011-12-04 06:00:00,4.0,28.0,,28.0,4.4,80.0,1013.3,7.6,NW,2.1,0.0,0.0,28.0
2011-12-04 07:00:00,4.0,35.0,,35.0,4.1,82.0,1013.8,7.0,NE,1.5,0.0,0.0,35.0
2011-12-04 08:00:00,4.0,39.0,,39.0,5.3,71.0,1014.1,10.3,NE,5.2,0.0,0.0,39.0
2011-12-04 09:00:00,4.0,37.0,,37.0,5.2,59.0,1013.6,13.0,NE,9.4,0.0,0.0,37.0
2011-12-04 10:00:00,4.0,38.0,,38.0,3.8,46.0,1013.8,15.3,NE,13.9,0.0,0.0,38.0
2011-12-04 11:00:00,4.0,46.0,,46.0,5.5,44.0,1012.9,17.9,NE,17.4,0.0,0.0,46.0
2011-12-04 12:00:00,4.0,49.0,,49.0,4.7,39.0,1011.7,18.9,NW,1.3,0.0,0.0,49.0
2011-12-04 13:00:00,4.0,31.0,,31.0,4.0,35.0,1010.3,19.9,NE,1.7,0.0,0.0,31.0
2011-12-04 14:00:00,4.0,41.0,,41.0,4.1,33.0,1008.9,21.0,NW,0.9,0.0,0.0,41.0
2011-12-04 15:00:00,4.0,46.0,,46.0,5.0,33.0,1008.4,22.0,NW,1.7,0.0,0.0,46.0
2011-12-04 16:00:00,4.0,52.0,,52.0,5.2,35.0,1008.2,21.3,SE,1.3,0.0,0.0,52.0
2011-12-04 17:00:00,4.0,61.0,,61.0,6.9,42.0,1008.5,20.2,SE,2.3,0.0,0.0,61.0
2011-12-04 18:00:00,4.0,73.0,,73.0,9.4,65.0,1008.9,16.0,NW,1.3,0.0,0.0,73.0
2011-12-04 19:00:00,4.0,91.0,,91.0,10.2,81.0,1009.7,13.4,NE,1.9,0.0,0.0,91.0
2011-12-04 20:00:00,4.0,112.0,,112.0,10.3,85.0,1010.5,12.8,NE,4.3,0.0,0.0,112.0
2011-12-04 21:00:00,4.0,115.0,,115.0,10.6,82.0,1011.1,13.6,NE,7.1,0.0,0.0,115.0
2011-12-04 22:00:00,4.0,118.0,,118.0,10.6,84.0,1011.5,13.2,NE,9.9,0.0,0.0,118.0
2011-12-04 23:00:00,4.0,125.0,,125.0,10.0,84.0,1011.8,12.6,NW,1.5,0.0,0.0,125.0
2011-12-05 00:00:00,4.0,124.0,,124.0,10.2,83.0,1011.6,13.0,NE,1.8,0.0,0.0,124.0
2011-12-05 01:00:00,4.0,138.0,,138.0,10.0,83.0,1011.5,12.8,NW,2.3,0.0,0.0,138.0
2011-12-05 02:00:00,4.0,121.0,,121.0,9.7,80.0,1011.1,13.1,NW,4.0,0.0,0.0,121.0
2011-12-05 03:00:00,4.0,96.0,,96.0,9.0,73.0,1010.7,13.7,NW,5.4,0.0,0.0,96.0
2011-12-05 04:00:00,4.0,65.0,,65.0,9.9,82.0,1010.9,12.9,NE,1.9,0.0,0.0,65.0
2011-12-05 05:00:00,4.0,68.0,,68.0,8.8,76.0,1010.7,12.9,NW,2.1,0.0,0.0,68.0
2011-12-05 06:00:00,4.0,53.0,,53.0,9.0,83.0,1011.0,11.8,NW,3.5,0.0,0.0,53.0
2011-12-05 07:00:00,4.0,61.0,,61.0,8.8,89.0,1011.7,10.5,NW,5.9,0.0,0.0,61.0
2011-12-05 08:00:00,4.0,50.0,,50.0,9.2,91.0,1012.3,10.6,NW,7.7,0.0,0.0,50.0
2011-12-05 09:00:00,4.0,58.0,,58.0,10.5,81.0,1013.1,13.7,NW,9.2,0.0,0.0,58.0
2011-12-05 10:00:00,4.0,64.0,,64.0,8.5,57.0,1013.2,17.1,NE,3.7,0.0,0.0,64.0
2011-12-05 11:00:00,4.0,60.0,,60.0,7.9,48.0,1012.1,19.2,NE,5.9,0.0,0.0,60.0
2011-12-05 12:00:00,4.0,52.0,,52.0,9.5,49.0,1011.4,20.6,NE,8.6,0.0,0.0,52.0
2011-12-05 13:00:00,4.0,50.0,,50.0,9.9,47.0,1009.9,21.7,NE,10.7,0.0,0.0,50.0
2011-12-05 14:00:00,4.0,54.0,,54.0,10.1,47.0,1009.2,21.9,NE,13.2,0.0,0.0,54.0
2011-12-05 15:00:00,4.0,44.0,,44.0,11.0,50.0,1008.8,21.9,NE,15.9,0.0,0.0,44.0
2011-12-05 16:00:00,4.0,40.0,,40.0,10.2,50.0,1008.3,21.0,NE,17.5,0.0,0.0,40.0
2011-12-05 17:00:00,4.0,44.0,,44.0,11.3,55.0,1008.4,20.6,NE,19.5,0.0,0.0,44.0
2011-12-05 18:00:00,4.0,52.0,,52.0,13.1,69.0,1008.6,18.9,NW,2.4,0.0,0.0,52.0
2011-12-05 19:00:00,4.0,45.0,,45.0,13.2,72.0,1009.3,18.3,NE,0.9,0.0,0.0,45.0
2011-12-05 20:00:00,4.0,49.0,,49.0,13.4,76.0,1010.0,17.7,NE,2.7,0.0,0.0,49.0
2011-12-05 21:00:00,4.0,49.0,,49.0,12.1,69.0,1010.4,17.9,NE,5.3,0.0,0.0,49.0
2011-12-05 22:00:00,4.0,40.0,,40.0,12.5,71.0,1010.7,17.8,NE,6.8,0.0,0.0,40.0
2011-12-05 23:00:00,4.0,40.0,,40.0,12.5,75.0,1010.9,17.0,NW,1.3,0.0,0.0,40.0
2011-12-06 00:00:00,4.0,43.0,,43.0,12.4,76.0,1010.9,16.6,NW,2.4,0.0,0.0,43.0
2011-12-06 01:00:00,4.0,37.0,,37.0,12.3,76.0,1010.8,16.5,NW,4.0,0.0,0.0,37.0
2011-12-06 02:00:00,4.0,44.0,,44.0,12.0,72.0,1010.5,17.1,NE,0.6,0.0,0.0,44.0
2011-12-06 03:00:00,4.0,39.0,,39.0,13.0,82.0,1010.2,16.1,NE,2.6,0.0,0.0,39.0
2011-12-06 04:00:00,4.0,65.0,,65.0,12.7,81.0,1010.0,16.0,NW,1.7,0.0,0.0,65.0
2011-12-06 05:00:00,4.0,101.0,,101.0,13.3,83.0,1010.0,16.2,NW,3.1,0.0,0.0,101.0
2011-12-06 06:00:00,4.0,89.0,,89.0,12.9,79.0,1010.4,16.6,NE,3.1,0.0,0.0,89.0
2011-12-06 07:00:00,4.0,96.0,,96.0,11.9,72.0,1011.0,17.0,NW,1.3,0.0,0.0,96.0
2011-12-06 08:00:00,4.0,77.0,,77.0,12.5,73.0,1011.5,17.4,NE,2.7,0.0,0.0,77.0
2011-12-06 09:00:00,4.0,65.0,,65.0,13.1,71.0,1012.1,18.5,NE,5.0,0.0,0.0,65.0
2011-12-06 10:00:00,4.0,60.0,,60.0,13.7,66.0,1012.4,20.2,NW,1.1,0.0,0.0,60.0
2011-12-06 11:00:00,4.0,50.0,,50.0,13.6,58.0,1011.9,22.2,NE,3.1,0.0,0.0,50.0
2011-12-06 12:00:00,4.0,54.0,,54.0,13.7,56.0,1011.1,22.9,NE,4.6,0.0,0.0,54.0
2011-12-06 13:00:00,4.0,69.0,,69.0,14.5,55.0,1009.4,24.1,NW,2.4,0.0,0.0,69.0
2011-12-06 14:00:00,4.0,73.0,,73.0,13.5,50.0,1008.5,24.6,NW,4.8,0.0,0.0,73.0
2011-12-06 15:00:00,4.0,76.0,,76.0,13.8,51.0,1008.2,24.6,NE,1.3,0.0,0.0,76.0
2011-12-06 16:00:00,4.0,77.0,,77.0,14.1,53.0,1008.2,24.3,NE,2.6,0.0,0.0,77.0
2011-12-06 17:00:00,4.0,78.0,,78.0,14.1,56.0,1008.4,23.4,NE,4.1,0.0,0.0,78.0
2011-12-06 18:00:00,4.0,93.0,,93.0,15.2,67.0,1008.7,21.6,NE,5.6,0.0,0.0,93.0
2011-12-06 19:00:00,4.0,111.0,,111.0,16.1,79.0,1009.6,19.8,NW,1.3,0.0,0.0,111.0
2011-12-06 20:00:00,4.0,112.0,,112.0,16.5,82.0,1010.1,19.7,NE,1.2,0.0,0.0,112.0
2011-12-06 21:00:00,4.0,82.0,,82.0,16.4,81.0,1010.4,19.8,NW,1.3,0.0,0.0,82.0
2011-12-06 22:00:00,4.0,82.0,,82.0,16.4,82.0,1010.7,19.6,NW,3.9,0.0,0.0,82.0
2011-12-06 23:00:00,4.0,78.0,,78.0,16.3,81.0,1010.6,19.7,NW,5.5,0.0,0.0,78.0
2011-12-07 00:00:00,4.0,65.0,,65.0,15.8,77.0,1010.5,20.0,NE,2.5,0.0,0.0,65.0
2011-12-07 01:00:00,4.0,58.0,,58.0,15.7,75.0,1010.3,20.3,NE,5.3,0.0,0.0,58.0
2011-12-07 02:00:00,4.0,75.0,,75.0,15.7,75.0,1010.1,20.3,NE,7.5,0.0,0.0,75.0
2011-12-07 03:00:00,4.0,73.0,,73.0,16.2,79.0,1010.0,19.9,NE,9.6,0.0,0.0,73.0
2011-12-07 04:00:00,4.0,60.0,,60.0,15.9,77.0,1010.1,20.1,NE,10.9,0.0,0.0,60.0
2011-12-07 05:00:00,4.0,69.0,,69.0,16.1,79.0,1009.9,19.8,NW,2.8,0.0,0.0,69.0
2011-12-07 06:00:00,4.0,76.0,,76.0,15.7,78.0,1010.1,19.6,NE,4.3,0.0,0.0,76.0
2011-12-07 07:00:00,4.0,75.0,,75.0,15.4,78.0,1010.7,19.3,NE,10.8,0.0,0.0,75.0
2011-12-07 08:00:00,4.0,55.0,,55.0,16.0,80.0,1011.1,19.5,NE,12.1,0.0,0.0,55.0
2011-12-07 09:00:00,4.0,56.0,,56.0,16.8,71.0,1011.3,22.3,NE,14.3,0.0,0.0,56.0
2011-12-07 10:00:00,4.0,63.0,,63.0,17.1,75.0,1011.4,21.7,NE,18.1,0.0,0.0,63.0
2011-12-07 11:00:00,4.0,79.0,,79.0,17.0,70.0,1010.8,22.8,NE,22.7,0.0,0.0,79.0
2011-12-07 12:00:00,4.0,85.0,,85.0,16.2,72.0,1010.0,21.5,NE,26.9,0.0,0.0,85.0
2011-12-07 13:00:00,4.0,89.0,,89.0,16.5,75.0,1009.0,21.1,NE,31.3,0.0,0.0,89.0
2011-12-07 14:00:00,4.0,81.0,,81.0,16.3,73.0,1008.2,21.3,NW,5.8,0.0,0.0,81.0
2011-12-07 15:00:00,4.0,72.0,,72.0,16.4,72.0,1007.8,21.7,NW,10.9,0.0,0.0,72.0
2011-12-07 16:00:00,4.0,76.0,,76.0,16.5,76.0,1007.6,20.9,NE,4.3,0.0,0.0,76.0
2011-12-07 17:00:00,4.0,92.0,,92.0,16.2,78.0,1008.3,20.2,NE,7.2,0.0,0.0,92.0
2011-12-07 18:00:00,4.0,96.0,,96.0,15.9,81.0,1008.3,19.2,NW,4.3,0.0,0.0,96.0
2011-12-07 19:00:00,4.0,103.0,,103.0,15.7,82.0,1009.0,18.8,NE,3.7,0.0,0.0,103.0
2011-12-07 20:00:00,4.0,98.0,,98.0,15.3,82.0,1009.4,18.4,NE,8.5,0.0,0.0,98.0
2011-12-07 21:00:00,4.0,117.0,,117.0,15.2,83.0,1010.2,18.1,NE,11.4,0.0,0.0,117.0
2011-12-07 22:00:00,4.0,107.0,,107.0,14.9,82.0,1010.5,18.0,NE,14.7,0.0,0.0,107.0
2011-12-07 23:00:00,4.0,88.0,,88.0,14.5,81.0,1010.4,17.8,NW,4.1,0.0,0.0,88.0
2011-12-08 00:00:00,4.0,74.0,,74.0,14.1,81.0,1010.7,17.4,NE,4.0,0.0,0.0,74.0
2011-12-08 01:00:00,4.0,65.0,,65.0,13.6,80.0,1010.7,17.1,NW,5.1,0.0,0.0,65.0
2011-12-08 02:00:00,4.0,46.0,,46.0,13.0,80.0,1010.5,16.5,NW,10.4,0.0,0.0,46.0
2011-12-08 03:00:00,4.0,38.0,,38.0,12.3,80.0,1010.2,15.7,NE,5.8,0.0,0.0,38.0
2011-12-08 04:00:00,4.0,26.0,,26.0,11.7,80.0,1010.4,15.1,NW,6.6,0.0,0.0,26.0
2011-12-08 05:00:00,4.0,18.0,,18.0,11.4,80.0,1010.6,14.8,NW,13.5,0.0,0.0,18.0
2011-12-08 06:00:00,4.0,10.0,,10.0,11.0,80.0,1011.0,14.4,NW,20.5,0.0,0.0,10.0
2011-12-08 07:00:00,4.0,10.0,,10.0,10.7,79.0,1011.9,14.3,NE,5.7,0.0,0.0,10.0
2011-12-08 08:00:00,4.0,16.0,,16.0,10.0,74.0,1012.9,14.6,NE,13.8,0.0,0.0,16.0
2011-12-08 09:00:00,4.0,15.0,,15.0,10.1,72.0,1013.9,15.1,NE,20.3,0.0,0.0,15.0
2011-12-08 10:00:00,4.0,17.0,,17.0,10.0,66.0,1014.4,16.4,NE,31.6,0.0,0.0,17.0
2011-12-08 11:00:00,4.0,28.0,,28.0,10.4,63.0,1014.3,17.5,NE,37.5,0.0,0.0,28.0
2011-12-08 12:00:00,4.0,18.0,,18.0,10.1,60.0,1013.4,18.0,NE,43.8,0.0,0.0,18.0
2011-12-08 13:00:00,4.0,12.0,,12.0,9.9,58.0,1012.3,18.3,NE,49.6,0.0,0.0,12.0
2011-12-08 14:00:00,4.0,11.0,,11.0,9.1,59.0,1011.2,17.2,NW,9.6,0.0,0.0,11.0
2011-12-08 15:00:00,4.0,19.0,,19.0,8.6,60.0,1011.3,16.4,NE,7.7,0.0,0.0,19.0
2011-12-08 16:00:00,4.0,19.0,,19.0,8.1,61.0,1011.4,15.6,NE,16.1,0.0,0.0,19.0
2011-12-08 17:00:00,4.0,19.0,,19.0,7.9,64.0,1011.9,14.6,NE,22.7,0.0,0.0,19.0
2011-12-08 18:00:00,4.0,10.0,,10.0,7.5,66.0,1012.1,13.7,NE,28.8,0.0,0.0,10.0
2011-12-08 19:00:00,4.0,16.0,,16.0,7.2,67.0,1013.1,13.2,NE,35.5,0.0,0.0,16.0
2011-12-08 20:00:00,4.0,20.0,,20.0,6.7,66.0,1013.8,12.9,NE,40.7,0.0,0.0,20.0
2011-12-08 21:00:00,4.0,22.0,,22.0,6.3,65.0,1014.3,12.7,NE,49.4,0.0,0.0,22.0
2011-12-08 22:00:00,4.0,19.0,,19.0,5.9,64.0,1015.0,12.5,NE,59.4,0.0,0.0,19.0
2011-12-08 23:00:00,4.0,21.0,,21.0,5.7,64.0,1015.4,12.3,NE,67.5,0.0,0.0,21.0
2011-12-09 00:00:00,4.0,22.0,,22.0,5.4,63.0,1015.6,12.2,NE,75.6,0.0,0.0,22.0
2011-12-09 01:00:00,4.0,24.0,,24.0,5.3,63.0,1015.7,12.1,NE,82.0,0.0,0.0,24.0
2011-12-09 02:00:00,4.0,28.0,,28.0,5.0,62.0,1016.0,12.0,NE,89.3,0.0,0.0,28.0
2011-12-09 03:00:00,4.0,35.0,,35.0,5.0,63.0,1015.9,11.8,NE,97.9,0.0,0.0,35.0
2011-12-09 04:00:00,4.0,32.0,,32.0,5.2,65.0,1016.0,11.5,NE,104.2,0.0,0.0,32.0
2011-12-09 05:00:00,4.0,38.0,,38.0,4.6,63.0,1016.1,11.4,NE,111.6,0.0,0.0,38.0
2011-12-09 06:00:00,4.0,37.0,,37.0,5.0,70.0,1016.7,10.2,NE,121.4,0.0,0.0,37.0
2011-12-09 07:00:00,4.0,46.0,,46.0,5.6,78.0,1017.3,9.2,NE,124.8,0.0,0.0,46.0
2011-12-09 08:00:00,4.0,31.0,,31.0,3.0,61.0,1017.7,10.2,NE,131.8,0.0,0.0,31.0
2011-12-09 09:00:00,4.0,31.0,,31.0,2.4,56.0,1018.6,10.8,NE,138.2,0.0,0.0,31.0
2011-12-09 10:00:00,4.0,36.0,,36.0,2.5,51.0,1018.8,12.3,NE,143.0,0.0,0.0,36.0
2011-12-09 11:00:00,4.0,37.0,,37.0,3.4,51.0,1017.9,13.3,NE,147.4,0.0,0.0,37.0
2011-12-09 12:00:00,4.0,36.0,,36.0,3.0,48.0,1016.8,13.8,NE,151.1,0.0,0.0,36.0
2011-12-09 13:00:00,4.0,32.0,,32.0,2.7,42.0,1015.3,15.5,NE,159.9,0.0,0.0,32.0
2011-12-09 14:00:00,4.0,37.0,,37.0,2.1,41.0,1014.2,15.3,NE,168.8,0.0,0.0,37.0
2011-12-09 15:00:00,4.0,37.0,,37.0,2.2,42.0,1013.9,15.0,NE,175.1,0.0,0.0,37.0
2011-12-09 16:00:00,4.0,42.0,,42.0,2.3,43.0,1014.0,14.7,NE,179.6,0.0,0.0,42.0
2011-12-09 17:00:00,4.0,34.0,,34.0,1.9,44.0,1014.4,13.9,NE,184.1,0.0,0.0,34.0
2011-12-09 18:00:00,4.0,36.0,,36.0,1.6,47.0,1015.0,12.6,NE,188.5,0.0,0.0,36.0
2011-12-09 19:00:00,4.0,36.0,,36.0,0.8,46.0,1015.8,12.1,NE,192.7,0.0,0.0,36.0
2011-12-09 20:00:00,4.0,35.0,,35.0,0.9,48.0,1016.8,11.5,NE,195.7,0.0,0.0,35.0
2011-12-09 21:00:00,4.0,31.0,,31.0,0.6,47.0,1017.7,11.5,NE,199.7,0.0,0.0,31.0
2011-12-09 22:00:00,4.0,18.0,,18.0,-0.4,44.0,1018.4,11.4,NE,202.6,0.0,0.0,18.0
2011-12-09 23:00:00,4.0,27.0,,27.0,-2.9,37.0,1018.4,11.2,NE,207.9,0.0,0.0,27.0
2011-12-10 00:00:00,4.0,21.0,,21.0,-4.9,33.0,1018.3,10.7,NE,214.3,0.0,0.0,21.0
2011-12-10 01:00:00,4.0,27.0,,27.0,-4.3,36.0,1018.4,10.1,NW,3.1,0.0,0.0,27.0
2011-12-10 02:00:00,4.0,25.0,,25.0,-5.1,35.0,1017.9,9.6,NE,9.0,0.0,0.0,25.0
2011-12-10 03:00:00,4.0,24.0,,24.0,-5.7,35.0,1017.6,8.9,NE,16.5,0.0,0.0,24.0
2011-12-10 04:00:00,4.0,27.0,,27.0,-6.1,35.0,1017.6,8.5,NE,23.6,0.0,0.0,27.0
2011-12-10 05:00:00,4.0,32.0,,32.0,-6.2,36.0,1017.8,7.9,NE,29.8,0.0,0.0,32.0
2011-12-10 06:00:00,4.0,31.0,,31.0,-6.7,35.0,1018.5,7.8,NE,35.8,0.0,0.0,31.0
2011-12-10 07:00:00,4.0,24.0,,24.0,-6.3,37.0,1019.2,7.4,NE,40.9,0.0,0.0,24.0
2011-12-10 08:00:00,4.0,24.0,,24.0,-6.1,33.0,1019.7,9.3,NE,46.2,0.0,0.0,24.0
2011-12-10 09:00:00,4.0,35.0,,35.0,-5.9,32.0,1019.8,10.0,NE,54.3,0.0,0.0,35.0
2011-12-10 10:00:00,4.0,28.0,,28.0,-5.8,30.0,1020.1,11.1,NE,61.7,0.0,0.0,28.0
2011-12-10 11:00:00,4.0,28.0,,28.0,-5.2,29.0,1019.4,12.3,NE,71.4,0.0,0.0,28.0
