datetime,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2012-07-04 18:00:00,2,,,24.0,18.0,51.57,999.0,29.0,SW,27.0,0.0,0.0,24.0
2012-07-04 19:00:00,2,,,23.0,18.0,54.65,999.0,28.0,SW,30.0,0.0,0.0,23.0
2012-07-04 20:00:00,2,,,30.0,18.0,57.93,1000.0,27.0,SE,2.0,0.0,0.0,30.0
2012-07-04 21:00:00,2,,,34.0,19.0,65.41,1000.0,26.0,SE,4.0,0.0,0.0,34.0
2012-07-04 22:00:00,2,,,48.0,21.0,78.53,1001.0,25.0,cv,0.0,0.0,0.0,48.0
2012-07-04 23:00:00,2,,,60.0,21.0,83.37,1001.0,24.0,cv,0.0,0.0,0.0,60.0
2012-07-05 00:00:00,2,,,51.0,22.0,94.12,1002.0,23.0,cv,0.0,0.0,0.0,51.0
2012-07-05 01:00:00,2,,,49.0,22.0,94.12,1001.0,23.0,cv,1.0,0.0,0.0,49.0
2012-07-05 02:00:00,2,,,52.0,21.0,88.54,1001.0,23.0,SW,1.0,0.0,0.0,52.0
2012-07-05 03:00:00,2,,,56.0,22.0,94.12,1001.0,23.0,cv,1.0,0.0,0.0,56.0
2012-07-05 04:00:00,2,,,53.0,21.0,88.54,1001.0,23.0,cv,1.0,0.0,0.0,53.0
2012-07-05 05:00:00,2,,,56.0,20.0,88.45,1001.0,22.0,cv,1.0,0.0,0.0,56.0
2012-07-05 06:00:00,2,,,65.0,20.0,88.45,1001.0,22.0,cv,1.0,0.0,0.0,65.0
2012-07-05 07:00:00,2,,,70.0,22.0,94.12,1002.0,23.0,cv,2.0,0.0,0.0,70.0
2012-07-05 08:00:00,2,,,50.0,22.0,78.68,1002.0,26.0,cv,3.0,0.0,0.0,50.0
2012-07-05 09:00:00,2,,,47.0,21.0,69.79,1003.1,27.0,SW,2.0,0.0,0.0,47.0
2012-07-05 10:00:00,2,,,26.0,19.0,54.9,1003.1,29.0,SW,4.0,0.0,0.0,26.0
2012-07-05 11:00:00,2,,,17.0,18.0,48.69,1003.1,30.0,SW,7.0,0.0,0.0,17.0
2012-07-05 12:00:00,2,,,19.0,17.0,43.18,1003.1,31.0,SW,10.0,0.0,0.0,19.0
2012-07-05 13:00:00,2,,,18.0,18.0,41.08,1003.1,33.0,SE,2.0,0.0,0.0,18.0
2012-07-05 14:00:00,2,,,20.0,20.0,44.01,1002.0,34.0,SE,5.0,0.0,0.0,20.0
2012-07-05 15:00:00,2,,,23.0,16.0,34.23,1002.0,34.0,SW,3.0,0.0,0.0,23.0
2012-07-05 16:00:00,2,,,29.0,17.0,36.48,1001.0,34.0,SW,6.0,0.0,0.0,29.0
2012-07-05 17:00:00,2,,,26.0,18.0,36.76,1001.0,35.0,SE,3.0,0.0,0.0,26.0
2012-07-05 18:00:00,2,,,27.0,18.0,38.85,1001.0,34.0,SW,3.0,0.0,0.0,27.0
2012-07-05 19:00:00,2,,,34.0,18.0,41.08,1001.0,33.0,SW,4.0,0.0,0.0,34.0
2012-07-05 20:00:00,2,,,38.0,19.0,48.96,1001.0,31.0,SE,2.0,0.0,0.0,38.0
2012-07-05 21:00:00,2,,,40.0,20.0,55.15,1002.0,30.0,SE,4.0,0.0,0.0,40.0
2012-07-05 22:00:00,2,,,40.0,20.0,58.42,1003.1,29.0,SE,6.0,0.0,0.0,40.0
2012-07-05 23:00:00,2,,,34.0,21.0,62.13,1003.1,29.0,SE,8.0,0.0,0.0,34.0
2012-07-06 00:00:00,2,,,35.0,20.0,61.9,1003.1,28.0,SE,10.0,0.0,0.0,35.0
2012-07-06 01:00:00,2,,,35.0,21.0,74.02,1003.1,26.0,cv,0.0,0.0,0.0,35.0
2012-07-06 02:00:00,2,,,37.0,22.0,83.48,1002.0,25.0,cv,0.0,0.0,0.0,37.0
2012-07-06 03:00:00,2,,,30.0,22.0,83.48,1002.0,25.0,cv,0.0,0.0,0.0,30.0
2012-07-06 04:00:00,2,,,31.0,22.0,83.48,1001.0,25.0,cv,0.0,0.0,0.0,31.0
2012-07-06 05:00:00,2,,,30.0,22.0,83.48,1001.0,25.0,SW,1.0,0.0,0.0,30.0
2012-07-06 06:00:00,2,,,39.0,22.0,83.48,1001.0,25.0,cv,0.0,0.0,0.0,39.0
2012-07-06 07:00:00,2,,,35.0,22.0,83.48,1002.0,25.0,cv,0.0,0.0,0.0,35.0
2012-07-06 08:00:00,2,,,34.0,22.0,74.19,1001.0,27.0,SW,1.0,0.0,0.0,34.0
2012-07-06 09:00:00,2,,,34.0,21.0,58.65,1001.0,30.0,SE,1.0,0.0,0.0,34.0
2012-07-06 10:00:00,2,,,39.0,21.0,58.65,1001.0,30.0,cv,1.0,0.0,0.0,39.0
2012-07-06 11:00:00,2,,,33.0,21.0,52.35,1001.0,32.0,cv,2.0,0.0,0.0,33.0
2012-07-06 12:00:00,2,,,36.0,20.0,52.09,1000.0,31.0,cv,3.0,0.0,0.0,36.0
2012-07-06 13:00:00,2,,,35.0,22.0,58.89,1000.0,31.0,cv,4.0,0.0,0.0,35.0
2012-07-06 14:00:00,2,,,36.0,21.0,52.35,999.0,32.0,cv,5.0,0.0,0.0,36.0
2012-07-06 15:00:00,2,,,100.0,20.0,46.53,999.0,33.0,cv,6.0,0.0,0.0,100.0
2012-07-06 16:00:00,2,,,101.0,22.0,58.89,998.0,31.0,cv,8.0,0.0,0.0,101.0
2012-07-06 17:00:00,2,,,78.0,22.0,62.35,997.0,30.0,NW,2.0,0.0,0.0,78.0
2012-07-06 18:00:00,2,,,74.0,21.0,58.65,997.0,30.0,cv,2.0,0.0,0.0,74.0
2012-07-06 19:00:00,2,,,82.0,21.0,62.13,998.0,29.0,cv,4.0,0.0,0.0,82.0
2012-07-06 20:00:00,2,,,79.0,22.0,66.04,998.0,29.0,NW,1.0,0.0,0.0,79.0
2012-07-06 21:00:00,2,,,120.0,20.0,61.9,998.0,28.0,NW,3.0,0.0,0.0,120.0
2012-07-06 22:00:00,2,,,111.0,22.0,69.98,999.0,28.0,cv,1.0,0.0,0.0,111.0
2012-07-06 23:00:00,2,,,48.0,18.0,57.93,999.0,27.0,NW,2.0,0.0,0.0,48.0
2012-07-07 00:00:00,2,,,42.0,18.0,61.44,1000.0,26.0,cv,2.0,0.0,0.0,42.0
2012-07-07 01:00:00,2,,,40.0,18.0,61.44,999.0,26.0,cv,3.0,0.2,0.2,40.0
2012-07-07 02:00:00,2,,,45.0,20.0,88.45,1000.0,22.0,NW,2.0,2.1,2.3,45.0
2012-07-07 03:00:00,2,,,35.0,21.0,94.07,1000.0,22.0,cv,0.0,4.3,6.6,35.0
2012-07-07 04:00:00,2,,,47.0,21.0,94.07,999.0,22.0,NW,2.0,4.9,11.5,47.0
2012-07-07 05:00:00,2,,,45.0,21.0,94.07,999.0,22.0,cv,1.0,0.2,11.7,45.0
2012-07-07 06:00:00,2,,,46.0,21.0,94.07,999.0,22.0,cv,2.0,0.1,11.8,46.0
2012-07-07 07:00:00,2,,,56.0,21.0,94.07,999.0,22.0,cv,4.0,0.8,12.6,56.0
2012-07-07 08:00:00,2,,,62.0,21.0,94.07,1000.0,22.0,cv,5.0,0.7,13.3,62.0
2012-07-07 09:00:00,2,,,62.0,22.0,94.12,1000.0,23.0,cv,6.0,0.0,0.0,62.0
2012-07-07 10:00:00,2,,,68.0,22.0,94.12,1001.0,23.0,cv,7.0,0.0,0.0,68.0
2012-07-07 11:00:00,2,,,66.0,22.0,88.62,1000.0,24.0,cv,7.0,0.0,0.0,66.0
2012-07-07 12:00:00,2,,,78.0,22.0,88.62,1000.0,24.0,NW,1.0,0.0,0.0,78.0
2012-07-07 13:00:00,2,,,84.0,22.0,74.19,1000.0,27.0,SW,1.0,0.0,0.0,84.0
2012-07-07 14:00:00,2,,,79.0,22.0,69.98,999.0,28.0,SW,2.0,0.0,0.0,79.0
2012-07-07 15:00:00,2,,,83.0,23.0,74.35,999.0,28.0,SW,4.0,0.0,0.0,83.0
2012-07-07 16:00:00,2,,,78.0,24.0,78.97,999.0,28.0,SW,6.0,0.0,0.0,78.0
2012-07-07 17:00:00,2,,,88.0,24.0,83.71,998.0,27.0,SW,8.0,0.0,0.0,88.0
2012-07-07 18:00:00,2,,,88.0,23.0,78.82,998.0,27.0,SW,10.0,0.2,0.2,88.0
2012-07-07 19:00:00,2,,,74.0,23.0,83.6,998.0,26.0,SW,12.0,1.7,1.9,74.0
2012-07-07 20:00:00,2,,,61.0,22.0,83.48,999.0,25.0,cv,1.0,1.0,2.9,61.0
2012-07-07 21:00:00,2,,,74.0,23.0,88.7,999.0,25.0,cv,1.0,0.8,3.7,74.0
2012-07-07 22:00:00,2,,,43.0,23.0,88.7,1000.0,25.0,cv,2.0,0.9,4.6,43.0
2012-07-07 23:00:00,2,,,13.0,23.0,88.7,999.0,25.0,cv,4.0,0.0,0.0,13.0
2012-07-08 00:00:00,2,,,19.0,22.0,83.48,999.0,25.0,NW,2.0,0.0,0.0,19.0
2012-07-08 01:00:00,2,,,27.0,22.0,83.48,999.0,25.0,cv,1.0,0.0,0.0,27.0
2012-07-08 02:00:00,2,,,30.0,22.0,83.48,998.0,25.0,NW,2.0,0.0,0.0,30.0
2012-07-08 03:00:00,2,,,24.0,22.0,88.62,999.0,24.0,cv,0.0,0.2,0.2,24.0
2012-07-08 04:00:00,2,,,22.0,22.0,88.62,998.0,24.0,NW,1.0,0.2,0.4,22.0
2012-07-08 05:00:00,2,,,38.0,22.0,88.62,998.0,24.0,cv,1.0,0.0,0.0,38.0
2012-07-08 06:00:00,2,,,48.0,22.0,88.62,998.0,24.0,cv,1.0,0.0,0.0,48.0
2012-07-08 07:00:00,2,,,40.0,22.0,88.62,998.0,24.0,NW,1.0,0.0,0.0,40.0
2012-07-08 08:00:00,2,,,69.0,23.0,94.16,999.0,24.0,cv,1.0,0.0,0.0,69.0
2012-07-08 09:00:00,2,,,82.0,23.0,88.7,999.0,25.0,cv,2.0,0.0,0.0,82.0
2012-07-08 10:00:00,2,,,89.0,23.0,88.7,999.0,25.0,cv,2.0,0.0,0.0,89.0
2012-07-08 11:00:00,2,,,100.0,23.0,83.6,999.0,26.0,cv,3.0,0.0,0.0,100.0
2012-07-08 12:00:00,2,,,66.0,24.0,83.71,999.0,27.0,NW,2.0,0.0,0.0,66.0
2012-07-08 13:00:00,2,,,35.0,24.0,78.97,999.0,28.0,NW,4.0,0.0,0.0,35.0
2012-07-08 14:00:00,2,,,45.0,23.0,70.17,998.0,29.0,NW,7.0,0.0,0.0,45.0
2012-07-08 15:00:00,2,,,75.0,21.0,58.65,998.0,30.0,NE,2.0,0.0,0.0,75.0
2012-07-08 16:00:00,2,,,49.0,22.0,62.35,998.0,30.0,NE,4.0,0.0,0.0,49.0
2012-07-08 17:00:00,2,,,39.0,22.0,58.89,998.0,31.0,cv,1.0,0.0,0.0,39.0
2012-07-08 18:00:00,2,,,40.0,22.0,62.35,998.0,30.0,cv,3.0,0.0,0.0,40.0
2012-07-08 19:00:00,2,,,48.0,23.0,70.17,999.0,29.0,NE,2.0,0.0,0.0,48.0
2012-07-08 20:00:00,2,,,39.0,23.0,74.35,999.0,28.0,cv,2.0,0.0,0.0,39.0
2012-07-08 21:00:00,2,,,48.0,24.0,78.97,1000.0,28.0,cv,3.0,0.0,0.0,48.0
2012-07-08 22:00:00,2,,,39.0,24.0,83.71,999.0,27.0,cv,5.0,0.0,0.0,39.0
2012-07-08 23:00:00,2,,,30.0,23.0,83.6,1000.0,26.0,NE,4.0,0.0,0.0,30.0
2012-07-09 00:00:00,2,,,30.0,24.0,83.71,1000.0,27.0,NW,2.0,0.0,0.0,30.0
2012-07-09 01:00:00,2,,,35.0,24.0,88.78,1000.0,26.0,cv,1.0,0.0,0.0,35.0
2012-07-09 02:00:00,2,,,23.0,23.0,88.7,999.0,25.0,NE,3.0,0.0,0.0,23.0
2012-07-09 03:00:00,2,,,17.0,22.0,78.68,1000.0,26.0,NE,7.0,0.0,0.0,17.0
2012-07-09 04:00:00,2,,,24.0,22.0,83.48,1000.0,25.0,NW,1.0,0.0,0.0,24.0
2012-07-09 05:00:00,2,,,28.0,22.0,83.48,1000.0,25.0,cv,1.0,0.0,0.0,28.0
2012-07-09 06:00:00,2,,,39.0,22.0,83.48,1000.0,25.0,NW,3.0,0.0,0.0,39.0
2012-07-09 07:00:00,2,,,44.0,22.0,83.48,1000.0,25.0,cv,2.0,0.0,0.0,44.0
2012-07-09 08:00:00,2,,,53.0,22.0,83.48,1000.0,25.0,NE,4.0,0.0,0.0,53.0
2012-07-09 09:00:00,2,,,49.0,22.0,83.48,1001.0,25.0,NE,7.0,0.0,0.0,49.0
2012-07-09 10:00:00,2,,,90.0,22.0,83.48,1001.0,25.0,NW,3.0,0.0,0.0,90.0
2012-07-09 11:00:00,2,,,66.0,22.0,83.48,1001.0,25.0,cv,2.0,0.0,0.0,66.0
2012-07-09 12:00:00,2,,,50.0,22.0,83.48,1001.0,25.0,NE,2.0,0.0,0.0,50.0
2012-07-09 13:00:00,2,,,62.0,22.0,78.68,1001.0,26.0,NW,3.0,0.0,0.0,62.0
2012-07-09 14:00:00,2,,,73.0,22.0,78.68,1001.0,26.0,NW,5.0,0.0,0.0,73.0
2012-07-09 15:00:00,2,,,54.0,23.0,88.7,1001.0,25.0,NW,8.0,0.0,0.0,54.0
2012-07-09 16:00:00,2,,,38.0,23.0,83.6,1001.0,26.0,NE,3.0,0.0,0.0,38.0
2012-07-09 17:00:00,2,,,35.0,23.0,83.6,1001.0,26.0,NW,4.0,0.0,0.0,35.0
2012-07-09 18:00:00,2,,,34.0,22.0,78.68,1001.0,26.0,NW,7.0,0.0,0.0,34.0
2012-07-09 19:00:00,2,,,40.0,22.0,78.68,1002.0,26.0,NW,9.0,0.0,0.0,40.0
2012-07-09 20:00:00,2,,,37.0,21.0,74.02,1003.1,26.0,NW,12.0,0.0,0.0,37.0
2012-07-09 21:00:00,2,,,27.0,21.0,78.53,1003.1,25.0,NW,14.0,0.0,0.0,27.0
2012-07-09 22:00:00,2,,,33.0,21.0,74.02,1003.1,26.0,NW,16.0,0.0,0.0,33.0
2012-07-09 23:00:00,2,,,32.0,22.0,78.68,1004.1,26.0,NW,18.0,0.0,0.0,32.0
2012-07-10 00:00:00,2,,,40.0,22.0,83.48,1004.1,25.0,NW,19.0,0.0,0.0,40.0
2012-07-10 01:00:00,2,,,48.0,21.0,78.53,1003.1,25.0,cv,0.0,0.0,0.0,48.0
2012-07-10 02:00:00,2,,,44.0,22.0,83.48,1003.1,25.0,cv,0.0,0.0,0.0,44.0
2012-07-10 03:00:00,2,,,35.0,22.0,83.48,1003.1,25.0,cv,0.0,0.0,0.0,35.0
2012-07-10 04:00:00,2,,,30.0,22.0,88.62,1003.1,24.0,cv,1.0,0.0,0.0,30.0
2012-07-10 05:00:00,2,,,51.0,22.0,83.48,1003.1,25.0,cv,1.0,0.0,0.0,51.0
2012-07-10 06:00:00,2,,,53.0,22.0,88.62,1003.1,24.0,SW,2.0,0.0,0.0,53.0
2012-07-10 07:00:00,2,,,40.0,22.0,88.62,1003.1,24.0,SW,5.0,0.0,0.0,40.0
2012-07-10 08:00:00,2,,,31.0,22.0,88.62,1003.1,24.0,SW,7.0,0.0,0.0,31.0
2012-07-10 09:00:00,2,,,26.0,22.0,83.48,1003.1,25.0,SW,10.0,0.0,0.0,26.0
2012-07-10 10:00:00,2,,,32.0,22.0,78.68,1003.1,26.0,SW,14.0,0.0,0.0,32.0
2012-07-10 11:00:00,2,,,26.0,21.0,69.79,1003.1,27.0,SW,17.0,0.0,0.0,26.0
2012-07-10 12:00:00,2,,,24.0,22.0,66.04,1003.1,29.0,SW,20.0,0.0,0.0,24.0
2012-07-10 13:00:00,2,,,28.0,22.0,62.35,1003.1,30.0,SW,24.0,0.0,0.0,28.0
2012-07-10 14:00:00,2,,,27.0,22.0,58.89,1002.0,31.0,SW,28.0,0.0,0.0,27.0
2012-07-10 15:00:00,2,,,30.0,21.0,58.65,1002.0,30.0,SW,32.0,0.0,0.0,30.0
2012-07-10 16:00:00,2,,,29.0,22.0,58.89,1002.0,31.0,SW,35.0,0.0,0.0,29.0
2012-07-10 17:00:00,2,,,29.0,21.0,55.4,1001.0,31.0,SW,39.0,0.0,0.0,29.0
2012-07-10 18:00:00,2,,,29.0,21.0,58.65,1001.0,30.0,SW,42.0,0.0,0.0,29.0
2012-07-10 19:00:00,2,,,29.0,21.0,62.13,1001.0,29.0,SW,43.0,0.0,0.0,29.0
2012-07-10 20:00:00,2,,,38.0,22.0,69.98,1002.0,28.0,cv,1.0,0.0,0.0,38.0
2012-07-10 21:00:00,2,,,41.0,23.0,78.82,1002.0,27.0,cv,1.0,0.0,0.0,41.0
2012-07-10 22:00:00,2,,,48.0,24.0,88.78,1003.1,26.0,SW,1.0,0.0,0.0,48.0
2012-07-10 23:00:00,2,,,52.0,23.0,88.7,1003.1,25.0,cv,1.0,0.0,0.0,52.0
2012-07-11 00:00:00,2,,,57.0,23.0,88.7,1003.1,25.0,cv,1.0,0.0,0.0,57.0
2012-07-11 01:00:00,2,,,56.0,23.0,88.7,1003.1,25.0,cv,1.0,0.0,0.0,56.0
2012-07-11 02:00:00,2,,,64.0,22.0,83.48,1002.0,25.0,cv,1.0,0.0,0.0,64.0
2012-07-11 03:00:00,2,,,61.0,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,61.0
2012-07-11 04:00:00,2,,,76.0,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,76.0
2012-07-11 05:00:00,2,,,71.0,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,71.0
2012-07-11 06:00:00,2,,,80.0,23.0,88.7,1002.0,25.0,cv,1.0,0.0,0.0,80.0
2012-07-11 07:00:00,2,,,93.0,23.0,88.7,1003.1,25.0,NW,1.0,0.0,0.0,93.0
2012-07-11 08:00:00,2,,,124.0,23.0,78.82,1003.1,27.0,cv,0.0,0.0,0.0,124.0
2012-07-11 09:00:00,2,,,90.0,22.0,66.04,1003.1,29.0,cv,1.0,0.0,0.0,90.0
2012-07-11 10:00:00,2,,,92.0,21.0,58.65,1003.1,30.0,cv,2.0,0.0,0.0,92.0
2012-07-11 11:00:00,2,,,89.0,21.0,55.4,1003.1,31.0,cv,3.0,0.0,0.0,89.0
2012-07-11 12:00:00,2,,,92.0,22.0,58.89,1003.1,31.0,SW,1.0,0.0,0.0,92.0
2012-07-11 13:00:00,2,,,81.0,21.0,49.49,1003.1,33.0,SE,2.0,0.0,0.0,81.0
2012-07-11 14:00:00,2,,,83.0,19.0,43.73,1002.0,33.0,SE,3.0,0.0,0.0,83.0
2012-07-11 15:00:00,2,,,82.0,20.0,46.53,1001.0,33.0,SW,1.0,0.0,0.0,82.0
2012-07-11 16:00:00,2,,,76.0,23.0,59.13,1001.0,32.0,NW,2.0,0.0,0.0,76.0
2012-07-11 17:00:00,2,,,86.0,23.0,59.13,1001.0,32.0,NW,4.0,0.0,0.0,86.0
2012-07-11 18:00:00,2,,,34.0,21.0,55.4,1001.0,31.0,NE,6.0,0.0,0.0,34.0
2012-07-11 19:00:00,2,,,36.0,17.0,45.72,1001.0,30.0,NE,12.0,0.0,0.0,36.0
2012-07-11 20:00:00,2,,,32.0,16.0,42.9,1002.0,30.0,cv,2.0,0.0,0.0,32.0
2012-07-11 21:00:00,2,,,26.0,18.0,54.65,1003.1,28.0,NE,2.0,0.0,0.0,26.0
2012-07-11 22:00:00,2,,,24.0,18.0,51.57,1004.1,29.0,NE,4.0,0.0,0.0,24.0
2012-07-11 23:00:00,2,,,25.0,20.0,65.62,1004.1,27.0,cv,0.0,0.0,0.0,25.0
2012-07-12 00:00:00,2,,,26.0,18.0,57.93,1003.1,27.0,cv,1.0,0.0,0.0,26.0
2012-07-12 01:00:00,2,,,30.0,20.0,65.62,1003.1,27.0,cv,1.0,0.0,0.0,30.0
2012-07-12 02:00:00,2,,,35.0,20.0,69.6,1003.1,26.0,cv,1.0,0.0,0.0,35.0
2012-07-12 03:00:00,2,,,41.0,20.0,69.6,1002.0,26.0,cv,1.0,0.0,0.0,41.0
2012-07-12 04:00:00,2,,,43.0,21.0,74.02,1002.0,26.0,cv,2.0,0.0,0.0,43.0
2012-07-12 05:00:00,2,,,41.0,20.0,69.6,1002.0,26.0,cv,2.0,0.0,0.0,41.0
2012-07-12 06:00:00,2,,,42.0,21.0,78.53,1003.1,25.0,SW,1.0,0.0,0.0,42.0
2012-07-12 07:00:00,2,,,51.0,20.0,69.6,1004.1,26.0,cv,1.0,0.0,0.0,51.0
2012-07-12 08:00:00,2,,,57.0,22.0,78.68,1004.1,26.0,SW,2.0,0.0,0.0,57.0
2012-07-12 09:00:00,2,,,54.0,22.0,78.68,1004.1,26.0,cv,0.0,0.0,0.0,54.0
2012-07-12 10:00:00,2,,,62.0,22.0,78.68,1004.1,26.0,cv,2.0,0.0,0.0,62.0
2012-07-12 11:00:00,2,,,91.0,22.0,78.68,1004.1,26.0,SW,2.0,0.0,0.0,91.0
2012-07-12 12:00:00,2,,,105.0,22.0,78.68,1004.1,26.0,cv,1.0,0.0,0.0,105.0
2012-07-12 13:00:00,2,,,104.0,21.0,69.79,1004.1,27.0,cv,1.0,0.0,0.0,104.0
2012-07-12 14:00:00,2,,,97.0,20.0,61.9,1003.1,28.0,SW,2.0,0.0,0.0,97.0
2012-07-12 15:00:00,2,,,92.0,22.0,74.19,1002.0,27.0,SW,4.0,0.0,0.0,92.0
2012-07-12 16:00:00,2,,,83.0,21.0,65.83,1002.0,28.0,SW,6.0,0.0,0.0,83.0
2012-07-12 17:00:00,2,,,85.0,22.0,69.98,1001.0,28.0,SW,8.0,0.0,0.0,85.0
2012-07-12 18:00:00,2,,,93.0,22.0,66.04,1001.0,29.0,cv,1.0,0.0,0.0,93.0
2012-07-12 19:00:00,2,,,94.0,24.0,78.97,1002.0,28.0,cv,2.0,0.0,0.0,94.0
2012-07-12 20:00:00,2,,,102.0,24.0,83.71,1002.0,27.0,SE,2.0,0.0,0.0,102.0
2012-07-12 21:00:00,2,,,113.0,24.0,83.71,1003.1,27.0,cv,1.0,0.0,0.0,113.0
2012-07-12 22:00:00,2,,,117.0,23.0,83.6,1003.1,26.0,cv,2.0,0.0,0.0,117.0
2012-07-12 23:00:00,2,,,114.0,23.0,83.6,1003.1,26.0,cv,3.0,0.0,0.0,114.0
2012-07-13 00:00:00,2,,,101.0,22.0,88.62,1003.1,24.0,cv,3.0,0.0,0.0,101.0
2012-07-13 01:00:00,2,,,96.0,22.0,83.48,1002.0,25.0,cv,4.0,0.0,0.0,96.0
2012-07-13 02:00:00,2,,,113.0,22.0,83.48,1002.0,25.0,cv,4.0,0.0,0.0,113.0
2012-07-13 03:00:00,2,,,106.0,22.0,88.62,1002.0,24.0,cv,4.0,0.0,0.0,106.0
2012-07-13 04:00:00,2,,,90.0,22.0,83.48,1001.0,25.0,SE,1.0,0.0,0.0,90.0
2012-07-13 05:00:00,2,,,75.0,22.0,88.62,1001.0,24.0,cv,0.0,0.0,0.0,75.0
2012-07-13 06:00:00,2,,,72.0,22.0,88.62,1002.0,24.0,cv,0.0,0.0,0.0,72.0
2012-07-13 07:00:00,2,,,81.0,23.0,94.16,1003.1,24.0,cv,0.0,0.0,0.0,81.0
2012-07-13 08:00:00,2,,,117.0,21.0,69.79,1003.1,27.0,cv,0.0,0.0,0.0,117.0
2012-07-13 09:00:00,2,,,108.0,23.0,74.35,1003.1,28.0,cv,1.0,0.0,0.0,108.0
2012-07-13 10:00:00,2,,,100.0,22.0,62.35,1003.1,30.0,cv,3.0,0.0,0.0,100.0
2012-07-13 11:00:00,2,,,75.0,21.0,55.4,1003.1,31.0,cv,5.0,0.0,0.0,75.0
2012-07-13 12:00:00,2,,,70.0,21.0,52.35,1002.0,32.0,cv,7.0,0.0,0.0,70.0
2012-07-13 13:00:00,2,,,60.0,21.0,49.49,1002.0,33.0,SW,2.0,0.0,0.0,60.0
2012-07-13 14:00:00,2,,,54.0,20.0,44.01,1001.0,34.0,SE,2.0,0.0,0.0,54.0
2012-07-13 15:00:00,2,,,51.0,18.0,38.85,1001.0,34.0,SW,1.0,0.0,0.0,51.0
2012-07-13 16:00:00,2,,,55.0,19.0,39.13,1000.0,35.0,SE,3.0,0.0,0.0,55.0
2012-07-13 17:00:00,2,,,56.0,21.0,46.8,1000.0,34.0,SW,3.0,0.0,0.0,56.0
2012-07-13 18:00:00,2,,,63.0,20.0,44.01,999.0,34.0,SW,6.0,0.0,0.0,63.0
2012-07-13 19:00:00,2,,,60.0,20.0,46.53,1000.0,33.0,SW,9.0,0.0,0.0,60.0
2012-07-13 20:00:00,2,,,62.0,21.0,52.35,1000.0,32.0,SE,3.0,0.0,0.0,62.0
2012-07-13 21:00:00,2,,,58.0,21.0,55.4,1001.0,31.0,SW,3.0,0.0,0.0,58.0
2012-07-13 22:00:00,2,,,60.0,21.0,58.65,1002.0,30.0,SE,3.0,0.0,0.0,60.0
2012-07-13 23:00:00,2,,,59.0,21.0,62.13,1002.0,29.0,SE,6.0,0.0,0.0,59.0
2012-07-14 00:00:00,2,,,62.0,21.0,65.83,1002.0,28.0,cv,2.0,0.0,0.0,62.0
2012-07-14 01:00:00,2,,,73.0,21.0,65.83,1002.0,28.0,cv,3.0,0.0,0.0,73.0
2012-07-14 02:00:00,2,,,77.0,22.0,74.19,1002.0,27.0,SW,1.0,0.0,0.0,77.0
2012-07-14 03:00:00,2,,,79.0,23.0,83.6,1001.0,26.0,SW,2.0,0.0,0.0,79.0
2012-07-14 04:00:00,2,,,69.0,23.0,83.6,1001.0,26.0,cv,0.0,0.0,0.0,69.0
2012-07-14 05:00:00,2,,,69.0,23.0,83.6,1001.0,26.0,cv,0.0,0.0,0.0,69.0
2012-07-14 06:00:00,2,,,78.0,23.0,88.7,1002.0,25.0,cv,0.0,0.0,0.0,78.0
2012-07-14 07:00:00,2,,,85.0,23.0,83.6,1003.1,26.0,cv,0.0,0.0,0.0,85.0
2012-07-14 08:00:00,2,,,94.0,23.0,78.82,1003.1,27.0,SW,2.0,0.0,0.0,94.0
2012-07-14 09:00:00,2,,,87.0,21.0,65.83,1004.1,28.0,SW,4.0,0.0,0.0,87.0
2012-07-14 10:00:00,2,,,71.0,21.0,62.13,1004.1,29.0,SW,8.0,0.0,0.0,71.0
2012-07-14 11:00:00,2,,,73.0,22.0,66.04,1004.1,29.0,SW,11.0,0.0,0.0,73.0
2012-07-14 12:00:00,2,,,74.0,22.0,62.35,1003.1,30.0,SW,14.0,0.0,0.0,74.0
2012-07-14 13:00:00,2,,,62.0,20.0,55.15,1003.1,30.0,SW,17.0,0.0,0.0,62.0
2012-07-14 14:00:00,2,,,54.0,20.0,52.09,1002.0,31.0,SW,20.0,0.0,0.0,54.0
2012-07-14 15:00:00,2,,,60.0,21.0,52.35,1002.0,32.0,SE,1.0,0.0,0.0,60.0
2012-07-14 16:00:00,2,,,53.0,21.0,55.4,1001.0,31.0,NW,2.0,0.0,0.0,53.0
2012-07-14 17:00:00,2,,,68.0,22.0,58.89,1001.0,31.0,cv,2.0,0.0,0.0,68.0
2012-07-14 18:00:00,2,,,87.0,23.0,70.17,1001.0,29.0,NW,6.0,0.0,0.0,87.0
2012-07-14 19:00:00,2,,,94.0,24.0,83.71,1002.0,27.0,NW,9.0,1.0,1.0,94.0
2012-07-14 20:00:00,2,,,66.0,23.0,88.7,1003.1,25.0,NW,13.0,0.1,1.1,66.0
2012-07-14 21:00:00,2,,,72.0,23.0,88.7,1004.1,25.0,NW,15.0,0.0,0.0,72.0
2012-07-14 22:00:00,2,,,69.0,23.0,94.16,1004.1,24.0,cv,1.0,0.1,0.1,69.0
